time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
10.21,0.5,0.0,0.7489,-0.0992,0.0,-0.0228,4.714,41.703,-41.096,0
10.22,0.5,0.0,0.6547,0.0395,0.0,-0.3156,4.493,44.12,-43.492,0
10.23,0.5,0.0,0.683,0.0186,0.0,0.1347,4.372,46.518,-45.971,0
10.24,0.5,0.0,0.6225,0.0908,0.0,-0.0678,4.284,48.869,-48.35,0
10.25,0.5,0.0,0.5878,0.0884,0.0,0.0514,4.371,51.172,-50.695,0
10.26,0.5,0.0,0.7009,-0.0181,0.0,0.3288,4.288,53.463,-52.887,0
10.27,0.5,0.0,0.7172,-0.0015,0.0,0.0147,3.968,55.653,-55.089,0
10.28,0.5,0.0,0.6903,-0.0108,0.0,0.3281,3.87,57.805,-57.403,0
10.29,0.5,0.0,0.6739,-0.0413,0.0,-0.1006,3.926,59.939,-59.468,0
10.3,0.5,0.0,0.6956,0.0003,0.0,0.0137,3.966,61.949,-61.497,0
10.31,0.5,0.0,0.63,0.0153,0.0,-0.237,4.099,63.923,-63.56,0
10.32,0.5,0.0,0.6529,0.0077,0.0,0.1798,4.321,65.827,-65.487,0
10.33,0.5,0.0,0.6793,-0.061,0.0,-0.1876,4.538,67.642,-67.233,0
10.34,0.5,0.0,0.6982,-0.0515,0.0,-0.1978,4.662,69.412,-69.041,0
10.35,0.5,0.0,0.6523,-0.027,0.0,-0.1163,4.805,71.066,-70.754,0
10.36,0.5,0.0,0.6964,-0.0501,0.0,-0.1578,4.812,72.706,-72.351,0
10.37,0.5,0.0,0.67,-0.0453,0.0,0.0806,4.765,74.27,-73.974,0
10.38,0.5,0.0,0.6541,0.0087,0.0,-0.0919,4.655,75.776,-75.452,0
10.39,0.5,0.0,0.6644,-0.0444,0.0,0.0706,4.637,77.191,-76.871,0
10.4,0.5,0.0,0.7271,-0.0264,0.0,0.1723,4.387,78.53,-78.207,0
10.41,0.5,0.0,0.6713,-0.0407,0.0,0.1554,4.309,79.82,-79.625,0
10.42,0.5,0.0,0.723,-0.0788,0.0,-0.1635,4.182,81.025,-80.765,0
10.43,0.5,0.0,0.6247,0.0269,0.0,-0.4236,4.085,82.13,-81.901,0
10.44,0.5,0.0,0.6405,0.0209,0.0,0.1121,4.095,83.13,-82.979,0
10.45,0.5,0.0,0.6458,0.0234,0.0,0.0843,4.036,84.089,-83.949,0
10.46,0.5,0.0,0.6917,-0.0402,0.0,-0.0803,3.969,84.972,-84.807,0
10.47,0.5,0.0,0.6792,-0.0054,0.0,-0.1221,3.859,85.738,-85.571,0
10.48,0.5,0.0,0.6387,0.0295,0.0,-0.0957,3.756,86.43,-86.301,0
10.49,0.5,0.0,0.646,0.0249,0.0,0.1936,3.738,87.026,-86.968,0
10.5,0.5,0.0,0.5954,0.0726,0.0,-0.2278,3.73,87.566,-87.498,0
10.51,0.5,0.0,0.6723,-0.0061,0.0,0.0209,3.744,88.002,-87.937,0
10.52,0.5,0.0,0.6667,-0.0353,0.0,-0.0656,3.7,88.354,-88.252,0
10.53,0.5,0.0,0.6825,-0.0254,0.0,0.026,3.63,88.626,-88.558,0
10.54,0.5,0.0,0.629,-0.0096,0.0,-0.0439,3.628,88.788,-88.753,0
10.55,0.5,0.0,0.6797,-0.0011,0.0,0.2513,3.552,88.881,-88.862,0
10.56,0.5,0.0,0.6412,-0.0084,0.0,-0.0368,3.488,88.89,-88.862,0
10.57,0.5,0.0,0.5938,0.0729,0.0,-0.2157,3.327,88.774,-88.725,0
10.58,0.5,0.0,0.6292,-0.0492,0.0,-0.2742,3.345,88.635,-88.555,0
10.59,0.5,0.0,0.6703,-0.0303,0.0,0.0024,3.324,88.374,-88.323,0
10.6,0.5,0.0,0.6271,-0.0381,0.0,0.1232,3.436,88.023,-88.03,0
10.61,0.5,0.0,0.713,-0.1134,0.0,0.2716,3.38,87.58,-87.49,0
10.62,0.5,0.0,0.693,-0.0966,0.0,0.1248,3.266,87.078,-86.998,0
10.63,0.5,0.0,0.6001,0.0028,0.0,-0.2791,3.259,86.448,-86.387,0
10.64,0.5,0.0,0.6349,0.0178,0.0,0.071,3.268,85.76,-85.742,0
10.65,0.5,0.0,0.5361,0.0779,0.0,-0.1543,3.346,84.975,-84.971,0
10.66,0.5,0.0,0.4795,0.1039,0.0,-0.0557,3.543,84.096,-84.124,0
10.67,0.5,0.0,0.584,0.0672,0.0,0.0052,3.537,83.175,-83.091,0
10.68,0.5,0.0,0.5909,-0.0107,0.0,-0.0126,3.564,82.166,-82.071,0
10.69,0.5,0.0,0.5863,0.0289,0.0,0.0284,3.448,81.042,-80.905,0
10.7,0.5,0.0,0.5817,-0.0055,0.0,0.0097,3.323,79.863,-79.733,0
10.71,0.5,0.0,0.6405,0.0057,0.0,0.0124,2.984,78.601,-78.428,0
10.72,0.5,0.0,0.5344,0.0446,0.0,-0.3079,2.852,77.278,-77.166,0
10.73,0.5,0.0,0.54,0.0399,0.0,0.0955,2.869,75.851,-75.751,0
10.74,0.5,0.0,0.5953,-0.0222,0.0,-0.0687,2.833,74.391,-74.21,0
10.75,0.5,0.0,0.595,-0.0313,0.0,-0.1625,2.826,72.833,-72.641,0
10.76,0.5,0.0,0.5921,0.0009,0.0,-0.0187,2.826,71.189,-71.033,0
10.77,0.5,0.0,0.5835,-0.0246,0.0,0.0061,2.87,69.479,-69.324,0
10.78,0.5,0.0,0.5689,0.0661,0.0,-0.1831,2.734,67.697,-67.478,0
10.79,0.5,0.0,0.5121,0.0637,0.0,-0.0903,2.842,65.858,-65.719,0
10.8,0.5,0.0,0.5566,0.0235,0.0,0.0319,2.938,63.95,-63.786,0
10.81,0.5,0.0,0.572,0.0351,0.0,-0.1079,2.891,61.998,-61.703,0
10.82,0.5,0.0,0.6068,-0.0615,0.0,-0.0066,2.767,59.991,-59.612,0
10.83,0.5,0.0,0.6068,0.0091,0.0,0.1809,2.58,57.883,-57.54,0
10.84,0.5,0.0,0.5314,0.0374,0.0,0.0863,2.549,55.732,-55.407,0
10.85,0.5,0.0,0.5878,0.0358,0.0,0.3983,2.485,53.518,-53.238,0
10.86,0.5,0.0,0.5244,0.0266,0.0,-0.1977,2.653,51.305,-51.024,0
10.87,0.5,0.0,0.5178,0.0173,0.0,0.0402,2.915,48.974,-48.735,0
10.88,0.5,0.0,0.6003,-0.1329,0.0,0.1679,3.145,46.684,-46.242,0
10.89,0.5,0.0,0.6166,-0.0992,0.0,-0.237,3.168,44.265,-43.797,0
10.9,0.5,0.0,0.603,-0.1073,0.0,0.1109,3.285,41.805,-41.449,0
10.91,0.5,0.0,0.6577,-0.0937,0.0,0.1326,3.279,39.296,-38.962,0
10.92,0.5,0.0,0.6257,-0.1062,0.0,-0.3115,3.282,36.819,-36.418,0
10.93,0.5,0.0,0.6559,-0.0552,0.0,-0.2177,3.142,34.249,-33.827,0
10.94,0.5,0.0,0.5538,0.0282,0.0,-0.383,3.106,31.681,-31.178,0
10.95,0.5,0.0,0.5734,0.0815,0.0,-0.1488,3.072,29.045,-28.561,0
10.96,0.5,0.0,0.5672,0.0424,0.0,-0.0495,3.063,26.4,-25.908,0
10.97,0.5,0.0,0.5767,0.043,0.0,-0.0654,3.052,23.758,-23.179,0
10.98,0.5,0.0,0.609,-0.0548,0.0,-0.007,3.067,21.101,-20.402,0
10.99,0.5,0.0,0.6435,-0.0207,0.0,0.2713,2.976,18.343,-17.696,0
11.0,0.5,0.0,0.5939,-0.0144,0.0,0.4,2.986,15.596,-14.998,0
11.01,0.5,0.0,0.5897,0.0309,0.0,-0.022,2.87,12.831,-12.271,0
11.02,0.5,0.0,0.6096,-0.0216,0.0,0.1421,2.952,10.074,-9.535,0
11.03,0.5,0.0,0.5857,0.0142,0.0,-0.1631,3.057,7.264,-6.746,0
11.04,0.5,0.0,0.6082,0.0208,0.0,-0.0364,3.099,4.503,-3.947,0
11.05,0.5,0.0,0.5746,0.0289,0.0,-0.1297,3.033,1.713,-1.156,0
11.06,0.5,0.0,0.6212,-0.0219,0.0,-0.1452,2.976,-1.033,1.669,0
11.07,0.5,0.0,0.6303,-0.0155,0.0,-0.2098,2.896,-3.847,4.462,0
11.08,0.5,0.0,0.6606,-0.0431,0.0,-0.1128,2.835,-6.596,7.278,0
11.09,0.5,0.0,0.6694,0.0298,0.0,-0.0716,2.602,-9.38,10.035,0
11.1,0.5,0.0,0.5831,0.0378,0.0,-0.1237,2.677,-12.221,12.797,0
11.11,0.5,0.0,0.5781,0.0455,0.0,-0.2289,3.01,-14.91,15.605,0
11.12,0.5,0.0,0.6285,0.0086,0.0,0.1541,3.337,-17.631,18.356,0
11.13,0.5,0.0,0.5685,0.0497,0.0,-0.3281,3.557,-20.364,21.053,0
11.14,0.5,0.0,0.6129,0.0565,0.0,0.0522,3.748,-23.117,23.736,0
11.15,0.5,0.0,0.5545,0.088,0.0,-0.2296,4.034,-25.801,26.412,0
11.16,0.5,0.0,0.6158,-0.0465,0.0,-0.1124,4.344,-28.409,29.083,0
11.17,0.5,0.0,0.6795,-0.0254,0.0,-0.022,4.42,-31.036,31.656,0
11.18,0.5,0.0,0.6481,-0.0277,0.0,0.1926,4.488,-33.675,34.245,0
11.19,0.5,0.0,0.6157,-0.0369,0.0,-0.1455,4.62,-36.203,36.828,0
11.2,0.5,0.0,0.6803,-0.0194,0.0,0.0016,4.611,-38.726,39.313,0
11.21,0.5,0.0,0.628,-0.0308,0.0,-0.0508,4.759,-41.315,41.777,0
11.22,0.5,0.0,0.6625,-0.1047,0.0,-0.016,4.984,-43.745,44.22,0
11.23,0.5,0.0,0.7196,-0.0861,0.0,0.0309,4.991,-46.132,46.588,0
11.24,0.5,0.0,0.6052,-0.0223,0.0,-0.194,5.17,-48.559,48.939,0
11.25,0.5,0.0,0.6363,-0.0505,0.0,-0.0261,5.484,-50.839,51.257,0
11.26,0.5,0.0,0.6942,-0.0303,0.0,0.0148,5.587,-53.082,53.49,0
11.27,0.5,0.0,0.6314,-0.0157,0.0,-0.32,5.713,-55.301,55.662,0
11.28,0.5,0.0,0.6926,-0.0766,0.0,0.2204,5.83,-57.41,57.843,0
11.29,0.5,0.0,0.6783,-0.0567,0.0,0.0133,5.939,-59.569,59.913,0
11.3,0.5,0.0,0.6453,-0.0269,0.0,-0.4078,6.036,-61.602,61.935,0
11.31,0.5,0.0,0.5987,0.0091,0.0,-0.1478,6.258,-63.607,63.895,0
11.32,0.5,0.0,0.5871,0.0076,0.0,0.1468,6.499,-65.528,65.81,0
11.33,0.5,0.0,0.6869,-0.0632,0.0,0.2801,6.646,-67.358,67.648,0
11.34,0.5,0.0,0.6233,-0.0595,0.0,-0.1755,6.854,-69.173,69.374,0
11.35,0.5,0.0,0.6097,-0.0252,0.0,-0.1561,7.121,-70.908,71.077,0
11.36,0.5,0.0,0.6644,-0.0187,0.0,0.2285,7.13,-72.457,72.734,0
11.37,0.5,0.0,0.6556,-0.0437,0.0,-0.181,7.001,-74.047,74.262,0
11.38,0.5,0.0,0.6816,-0.0437,0.0,-0.1267,6.796,-75.543,75.781,0
11.39,0.5,0.0,0.6574,-0.1257,0.0,-0.6534,6.786,-77.03,77.093,0
11.4,0.5,0.0,0.7039,-0.1013,0.0,-0.1857,6.601,-78.299,78.468,0
11.41,0.5,0.0,0.6375,-0.0253,0.0,-0.0205,6.387,-79.587,79.736,0
11.42,0.5,0.0,0.645,-0.024,0.0,-0.0335,6.192,-80.822,80.932,0
11.43,0.5,0.0,0.6374,-0.0405,0.0,-0.1823,6.041,-81.945,82.006,0
11.44,0.5,0.0,0.6431,-0.0245,0.0,-0.141,5.942,-83.012,83.036,0
11.45,0.5,0.0,0.6747,-0.009,0.0,0.1654,5.832,-83.974,84.022,0
11.46,0.5,0.0,0.6538,-0.0368,0.0,0.1294,5.787,-84.86,84.861,0
11.47,0.5,0.0,0.6405,0.0172,0.0,-0.2627,5.579,-85.608,85.625,0
11.48,0.5,0.0,0.642,0.0251,0.0,0.2662,5.376,-86.301,86.348,0
11.49,0.5,0.0,0.6352,0.0411,0.0,-0.1303,5.036,-86.888,86.953,0
11.5,0.5,0.0,0.6902,-0.0854,0.0,0.1696,4.796,-87.465,87.439,0
11.51,0.5,0.0,0.7156,-0.0694,0.0,-0.1158,4.42,-87.886,87.882,0
11.52,0.5,0.0,0.6891,-0.0572,0.0,0.1361,4.131,-88.278,88.258,0
11.53,0.5,0.0,0.6059,0.0428,0.0,-0.1434,3.855,-88.545,88.5,0
11.54,0.5,0.0,0.5876,0.1394,0.0,-0.2431,3.563,-88.684,88.661,0
11.55,0.5,0.0,0.552,0.1365,0.0,-0.0138,3.264,-88.798,88.76,0
11.56,0.5,0.0,0.6479,0.026,0.0,0.2566,2.912,-88.79,88.744,0
11.57,0.5,0.0,0.6319,-0.0519,0.0,0.1068,2.75,-88.804,88.626,0
11.58,0.5,0.0,0.6454,-0.0402,0.0,-0.1591,2.526,-88.61,88.466,0
11.59,0.5,0.0,0.644,-0.0481,0.0,0.0355,2.36,-88.385,88.266,0
11.6,0.5,0.0,0.6359,0.0183,0.0,0.0962,2.137,-88.009,87.932,0
11.61,0.5,0.0,0.61,-0.0388,0.0,-0.133,2.148,-87.659,87.482,0
11.62,0.5,0.0,0.5869,0.0676,0.0,-0.3363,2.114,-87.081,86.954,0
11.63,0.5,0.0,0.5819,0.0607,0.0,0.1699,2.164,-86.484,86.395,0
11.64,0.5,0.0,0.4867,0.1189,0.0,-0.0179,2.303,-85.8,85.665,0
11.65,0.5,0.0,0.6044,-0.0358,0.0,0.3242,2.447,-84.992,84.854,0
11.66,0.5,0.0,0.6256,-0.022,0.0,0.051,2.403,-84.095,83.998,0
11.67,0.5,0.0,0.5855,0.0011,0.0,0.2784,2.438,-83.172,83.083,0
11.68,0.5,0.0,0.604,-0.0399,0.0,-0.0263,2.38,-82.117,82.031,0
11.69,0.5,0.0,0.6,0.0431,0.0,-0.2363,2.078,-80.96,80.951,0
11.7,0.5,0.0,0.5136,0.0702,0.0,-0.2896,2.001,-79.85,79.773,0
11.71,0.5,0.0,0.5895,-0.0256,0.0,0.1941,1.972,-78.563,78.517,0
11.72,0.5,0.0,0.6304,0.0064,0.0,0.1768,1.774,-77.175,77.197,0
11.73,0.5,0.0,0.5071,0.0428,0.0,-0.1295,1.855,-75.872,75.774,0
11.74,0.5,0.0,0.5848,-0.0304,0.0,0.1608,2.005,-74.329,74.286,0
11.75,0.5,0.0,0.5636,0.0166,0.0,-0.2675,2.003,-72.732,72.701,0
11.76,0.5,0.0,0.5613,0.0214,0.0,-0.0721,2.019,-71.087,71.108,0
11.77,0.5,0.0,0.5665,0.0089,0.0,-0.1384,2.129,-69.38,69.403,0
11.78,0.5,0.0,0.512,0.0375,0.0,0.0118,2.271,-67.599,67.623,0
11.79,0.5,0.0,0.578,0.0001,0.0,0.0787,2.399,-65.725,65.789,0
11.8,0.5,0.0,0.5609,-0.0404,0.0,-0.2077,2.548,-63.813,63.873,0
11.81,0.5,0.0,0.6082,-0.032,0.0,0.272,2.667,-61.837,61.942,0
11.82,0.5,0.0,0.527,0.0085,0.0,-0.1773,2.876,-59.811,59.903,0
11.83,0.5,0.0,0.5822,0.0181,0.0,0.1469,3.029,-57.691,57.829,0
11.84,0.5,0.0,0.516,0.0451,0.0,-0.2026,3.213,-55.543,55.686,0
11.85,0.5,0.0,0.5151,0.0161,0.0,0.1234,3.454,-53.323,53.491,0
11.86,0.5,0.0,0.5757,0.0278,0.0,0.0834,3.465,-51.032,51.222,0
11.87,0.5,0.0,0.5445,0.0037,0.0,-0.1237,3.491,-48.688,48.936,0
11.88,0.5,0.0,0.5906,0.0135,0.0,0.3303,3.536,-46.335,46.62,0
11.89,0.5,0.0,0.551,0.0541,0.0,-0.0102,3.447,-43.898,44.2,0
11.9,0.5,0.0,0.5704,-0.0047,0.0,-0.0686,3.208,-41.411,41.748,0
11.91,0.5,0.0,0.6279,0.0124,0.0,0.0132,2.728,-38.922,39.257,0
11.92,0.5,0.0,0.5762,0.0019,0.0,0.0286,2.432,-36.488,36.755,0
11.93,0.5,0.0,0.6508,-0.0913,0.0,0.2002,2.174,-33.882,34.24,0
11.94,0.5,0.0,0.533,0.0363,0.0,-0.4388,2.203,-31.348,31.671,0
11.95,0.5,0.0,0.5603,0.0106,0.0,0.1342,2.391,-28.701,29.08,0
11.96,0.5,0.0,0.5324,0.0152,0.0,0.1115,2.563,-26.046,26.433,0
11.97,0.5,0.0,0.5962,0.0161,0.0,-0.2912,2.546,-23.303,23.728,0
11.98,0.5,0.0,0.5899,-0.0236,0.0,-0.1467,2.501,-20.578,21.066,0
11.99,0.5,0.0,0.6225,0.011,0.0,0.1713,2.392,-17.871,18.354,0
12.0,0.5,0.0,0.5662,-0.0043,0.0,-0.3507,2.517,-15.173,15.597,0
12.01,0.5,0.0,0.599,-0.0327,0.0,-0.0577,2.746,-12.356,12.898,0
12.02,0.5,0.0,0.5842,0.0136,0.0,0.0176,2.851,-9.561,10.149,0
12.03,0.5,0.0,0.528,0.0539,0.0,0.1414,2.996,-6.801,7.381,0
12.04,0.5,0.0,0.6062,-0.0716,0.0,0.1223,3.11,-4.013,4.702,0
12.05,0.5,0.0,0.6602,-0.0528,0.0,0.1127,2.97,-1.235,1.858,0
12.06,0.5,0.0,0.5756,-0.0321,0.0,-0.0927,3.05,1.521,-0.972,0
12.07,0.5,0.0,0.6362,-0.0647,0.0,-0.1702,3.038,4.358,-3.772,0
12.08,0.5,0.0,0.6292,0.0011,0.0,0.0727,2.956,7.138,-6.532,0
12.09,0.5,0.0,0.6114,-0.0142,0.0,0.1775,2.948,9.909,-9.311,0
12.1,0.5,0.0,0.5867,-0.0268,0.0,-0.2123,2.96,12.752,-12.008,0
12.11,0.5,0.0,0.6501,-0.0143,0.0,-0.1045,2.748,15.484,-14.806,0
12.12,0.5,0.0,0.601,-0.0242,0.0,-0.0776,2.7,18.188,-17.618,0
12.13,0.5,0.0,0.6533,-0.0062,0.0,-0.0767,2.506,20.877,-20.378,0
12.14,0.5,0.0,0.6136,-0.0448,0.0,-0.19,2.578,23.62,-23.067,0
12.15,0.5,0.0,0.6562,-0.0299,0.0,0.0246,2.602,26.269,-25.764,0
12.16,0.5,0.0,0.6356,-0.0368,0.0,-0.129,2.89,28.963,-28.395,0
12.17,0.5,0.0,0.5236,0.0311,0.0,-0.1937,3.504,31.585,-30.953,0
12.18,0.5,0.0,0.5931,0.0391,0.0,-0.0058,3.989,34.139,-33.576,0
12.19,0.5,0.0,0.5333,0.0611,0.0,-0.1593,4.458,36.706,-36.16,0
12.2,0.5,0.0,0.6359,-0.0129,0.0,-0.1271,4.735,39.279,-38.593,0
12.21,0.5,0.0,0.6278,-0.0368,0.0,0.0292,4.925,41.765,-41.079,0
12.22,0.5,0.0,0.6564,0.0187,0.0,0.0844,4.897,44.172,-43.532,0
12.23,0.5,0.0,0.5965,0.0118,0.0,-0.0427,5.068,46.568,-46.054,0
12.24,0.5,0.0,0.6476,-0.0212,0.0,-0.0147,5.237,48.943,-48.383,0
12.25,0.5,0.0,0.5718,0.0233,0.0,-0.2141,5.409,51.25,-50.661,0
12.26,0.5,0.0,0.639,0.0386,0.0,0.1763,5.37,53.461,-52.936,0
12.27,0.5,0.0,0.5728,0.0683,0.0,-0.279,5.355,55.673,-55.189,0
12.28,0.5,0.0,0.6083,-0.0164,0.0,0.0031,5.364,57.846,-57.328,0
12.29,0.5,0.0,0.6783,0.0056,0.0,0.1994,5.066,59.896,-59.399,0
12.3,0.5,0.0,0.6308,-0.034,0.0,-0.4098,4.812,61.965,-61.402,0
12.31,0.5,0.0,0.6809,-0.0229,0.0,0.0761,4.568,63.91,-63.451,0
12.32,0.5,0.0,0.6365,-0.0414,0.0,-0.074,4.536,65.829,-65.48,0
12.33,0.5,0.0,0.6741,-0.088,0.0,-0.1286,4.533,67.689,-67.289,0
12.34,0.5,0.0,0.6632,-0.0264,0.0,0.1667,4.535,69.445,-69.11,0
12.35,0.5,0.0,0.6098,-0.0156,0.0,-0.1505,4.631,71.15,-70.864,0
12.36,0.5,0.0,0.562,0.0057,0.0,-0.273,4.746,72.782,-72.461,0
12.37,0.5,0.0,0.6411,0.0151,0.0,-0.0181,4.65,74.309,-73.996,0
12.38,0.5,0.0,0.5816,0.0234,0.0,-0.0437,4.566,75.8,-75.561,0
12.39,0.5,0.0,0.6488,0.0356,0.0,-0.1374,4.294,77.224,-76.91,0
12.4,0.5,0.0,0.631,0.0227,0.0,-0.0281,4.136,78.578,-78.339,0
12.41,0.5,0.0,0.6256,0.0154,0.0,-0.1369,4.121,79.86,-79.652,0
12.42,0.5,0.0,0.6049,-0.0122,0.0,-0.1589,4.22,81.05,-80.862,0
12.43,0.5,0.0,0.637,0.0138,0.0,0.0362,4.273,82.152,-81.984,0
12.44,0.5,0.0,0.5573,0.0641,0.0,0.0043,4.394,83.159,-83.032,0
12.45,0.5,0.0,0.6143,-0.0232,0.0,-0.0313,4.456,84.106,-83.93,0
12.46,0.5,0.0,0.6681,-0.0451,0.0,0.1823,4.315,84.961,-84.73,0
12.47,0.5,0.0,0.6512,-0.023,0.0,-0.0092,4.125,85.752,-85.555,0
12.48,0.5,0.0,0.6381,-0.0443,0.0,-0.0413,3.982,86.438,-86.289,0
12.49,0.5,0.0,0.6966,-0.0284,0.0,0.0458,3.655,87.051,-86.877,0
12.5,0.5,0.0,0.564,0.043,0.0,-0.3247,3.549,87.577,-87.484,0
12.51,0.5,0.0,0.6145,0.0416,0.0,0.0415,3.504,88.016,-87.985,0
12.52,0.5,0.0,0.645,-0.0664,0.0,-0.0024,3.582,88.38,-88.309,0
12.53,0.5,0.0,0.7055,-0.0515,0.0,0.113,3.44,88.642,-88.516,0
12.54,0.5,0.0,0.6405,-0.0537,0.0,0.1872,3.502,88.82,-88.824,0
12.55,0.5,0.0,0.6958,-0.1264,0.0,0.1558,3.613,88.921,-88.908,0
12.56,0.5,0.0,0.5661,0.0472,0.0,-0.1824,3.793,88.887,-88.865,0
12.57,0.5,0.0,0.5838,0.0419,0.0,0.4871,4.084,88.775,-88.863,0
12.58,0.5,0.0,0.6014,-0.0042,0.0,0.2644,4.32,88.607,-88.626,0
12.59,0.5,0.0,0.523,0.055,0.0,-0.179,4.447,88.339,-88.266,0
12.6,0.5,0.0,0.5743,0.0547,0.0,-0.0216,4.519,87.998,-87.985,0
12.61,0.5,0.0,0.6012,-0.0335,0.0,-0.0323,4.673,87.588,-87.529,0
12.62,0.5,0.0,0.5975,0.0282,0.0,0.0022,4.807,87.067,-87.019,0
12.63,0.5,0.0,0.5631,0.0259,0.0,0.1724,4.989,86.446,-86.438,0
12.64,0.5,0.0,0.6181,-0.0082,0.0,-0.1355,5.021,85.759,-85.644,0
12.65,0.5,0.0,0.5971,-0.0005,0.0,0.1265,4.992,84.973,-84.896,0
12.66,0.5,0.0,0.6047,0.0338,0.0,-0.1704,4.809,84.128,-84.007,0
12.67,0.5,0.0,0.5748,0.0082,0.0,-0.1957,4.75,83.175,-83.041,0
12.68,0.5,0.0,0.6305,0.0191,0.0,0.1932,4.603,82.146,-82.05,0
12.69,0.5,0.0,0.584,0.0055,0.0,-0.369,4.502,81.06,-80.973,0
12.7,0.5,0.0,0.6186,-0.011,0.0,0.1233,4.406,79.872,-79.798,0
12.71,0.5,0.0,0.574,-0.0034,0.0,0.031,4.351,78.61,-78.542,0
12.72,0.5,0.0,0.6334,0.014,0.0,-0.4056,4.113,77.358,-77.205,0
12.73,0.5,0.0,0.5749,0.0268,0.0,-0.5395,3.877,75.928,-75.744,0
12.74,0.5,0.0,0.6209,0.0394,0.0,-0.0642,3.632,74.413,-74.286,0
12.75,0.5,0.0,0.5737,0.0299,0.0,-0.2331,3.486,72.851,-72.73,0
12.76,0.5,0.0,0.627,-0.0247,0.0,0.2804,3.397,71.212,-71.09,0
12.77,0.5,0.0,0.6157,-0.0033,0.0,-0.0199,3.231,69.504,-69.327,0
12.78,0.5,0.0,0.5949,-0.0319,0.0,-0.2805,3.345,67.769,-67.65,0
12.79,0.5,0.0,0.5967,0.0122,0.0,-0.0433,3.66,65.917,-65.806,0
12.8,0.5,0.0,0.5132,0.0625,0.0,-0.0926,4.125,63.998,-63.897,0
12.81,0.5,0.0,0.5473,0.0684,0.0,0.1852,4.509,61.996,-61.854,0
12.82,0.5,0.0,0.543,0.0161,0.0,-0.2608,4.864,59.996,-59.746,0
12.83,0.5,0.0,0.6228,-0.0598,0.0,0.1437,5.102,57.918,-57.579,0
12.84,0.5,0.0,0.6168,-0.0139,0.0,-0.2786,5.145,55.754,-55.388,0
12.85,0.5,0.0,0.6011,-0.0199,0.0,0.0993,5.181,53.525,-53.22,0
12.86,0.5,0.0,0.6121,-0.0151,0.0,0.1428,5.237,51.259,-50.994,0
12.87,0.5,0.0,0.5709,0.033,0.0,-0.1565,5.376,48.996,-48.642,0
12.88,0.5,0.0,0.5731,0.0079,0.0,-0.0555,5.564,46.646,-46.245,0
12.89,0.5,0.0,0.5712,0.012,0.0,0.1431,5.594,44.217,-43.855,0
12.9,0.5,0.0,0.5952,0.0322,0.0,-0.1747,5.406,41.76,-41.391,0
12.91,0.5,0.0,0.6128,-0.0709,0.0,-0.3707,5.354,39.349,-38.872,0
12.92,0.5,0.0,0.6548,-0.1115,0.0,0.1723,5.336,36.828,-36.337,0
12.93,0.5,0.0,0.713,-0.0901,0.0,0.279,5.135,34.237,-33.784,0
12.94,0.5,0.0,0.5959,-0.0218,0.0,0.0081,5.086,31.652,-31.211,0
12.95,0.5,0.0,0.6012,-0.0742,0.0,-0.1982,5.209,29.077,-28.545,0
12.96,0.5,0.0,0.6718,-0.0622,0.0,-0.012,5.113,26.403,-25.921,0
12.97,0.5,0.0,0.6771,-0.0756,0.0,0.2075,5.074,23.724,-23.282,0
12.98,0.5,0.0,0.6069,-0.0016,0.0,-0.399,5.075,21.024,-20.531,0
12.99,0.5,0.0,0.6219,-0.0047,0.0,0.1631,5.19,18.29,-17.802,0
13.0,0.5,0.0,0.6455,-0.0236,0.0,-0.1338,5.252,15.571,-15.033,0
13.01,0.5,0.0,0.6897,-0.0608,0.0,-0.0103,5.255,12.845,-12.248,0
13.02,0.5,0.0,0.6023,0.0231,0.0,-0.2786,5.153,10.098,-9.443,0
13.03,0.5,0.0,0.6085,0.0283,0.0,0.12,5.09,7.35,-6.595,0
13.04,0.5,0.0,0.6134,0.0383,0.0,0.1195,4.935,4.521,-3.843,0
13.05,0.5,0.0,0.6161,0.0431,0.0,0.2171,4.761,1.732,-1.039,0
13.06,0.5,0.0,0.6636,-0.0491,0.0,0.0082,4.584,-0.999,1.76,0
13.07,0.5,0.0,0.687,0.0039,0.0,0.0383,4.206,-3.81,4.515,0
13.08,0.5,0.0,0.5569,0.0762,0.0,-0.1587,4.189,-6.622,7.326,0
13.09,0.5,0.0,0.6347,-0.001,0.0,0.3721,4.256,-9.38,10.121,0
13.1,0.5,0.0,0.6376,0.0263,0.0,0.0036,4.137,-12.165,12.829,0
13.11,0.5,0.0,0.6255,0.0162,0.0,0.266,4.238,-14.979,15.57,0
13.12,0.5,0.0,0.6263,0.0021,0.0,-0.1977,4.294,-17.689,18.278,0
13.13,0.5,0.0,0.6583,0.0079,0.0,-0.0873,4.228,-20.412,20.99,0
13.14,0.5,0.0,0.6549,-0.0687,0.0,-0.3556,4.409,-23.12,23.715,0
13.15,0.5,0.0,0.6787,-0.0692,0.0,0.0556,4.598,-25.788,26.408,0
13.16,0.5,0.0,0.6606,-0.0161,0.0,-0.3668,4.627,-28.45,28.998,0
13.17,0.5,0.0,0.6569,-0.0034,0.0,0.1278,4.636,-31.086,31.652,0
